#OTUID	taxonomy	USEARCH	SINTAX	UTAX
OTU76	GS|100.0|BOLD:AAC7929_JN200443;k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera,f:Perlidae,g:Agnetina,s:Agnetina flavescens	k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera,f:Perlidae,g:Agnetina,s:Agnetina flavescens	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera
OTU77	GS|100.0|BOLD:AAZ5969_KR669637;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Dolichopeza,s:Dolichopeza obscura	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Dolichopeza,s:Dolichopeza obscura	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Dolichopeza,s:Dolichopeza obscura	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU78	GS|100.0|BOLD:ACI7567_MF880708;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU79	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Arachnida,o:Sarcoptiformes
OTU80	GS|100.0|BOLD:ACC8445_KJ167194;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Formicidae,g:Anergates	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Formicidae,g:Anergates	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Formicidae,g:Anergates	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU81	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU82	GS|100.0|BOLD:AAC0635_MF933269;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Miridae,g:Stenotus,s:Stenotus binotatus	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Miridae,g:Stenotus,s:Stenotus binotatus	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU83	GS|98.3|BOLD:ABV9305_KR970893;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU84	US|1.0000|None;k:Animalia,p:Chordata,c:Amphibia,o:Anura	No hit	k:Animalia	k:Animalia,p:Chordata,c:Amphibia,o:Anura
OTU85	GS|100.0|BOLD:AAO3939_MG092237;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Dicranomyia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Dicranomyia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU86	GS|100.0|BOLD:AAD0853_KR764401;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Scathophagidae,g:Scathophaga,s:Scathophaga stercoraria	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Scathophagidae,g:Scathophaga,s:Scathophaga stercoraria	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Scathophagidae,g:Scathophaga,s:Scathophaga furcata	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU87	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU88	SS|0.9900|BOLD:ACL5198_KR203912;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU89	GS|100.0|BOLD:AAG5462_KM990690;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chaoboridae,g:Chaoborus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chaoboridae,g:Chaoborus	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Chordata,c:Actinopterygii,o:Gobiiformes
OTU90	GS|99.3|BOLD:ADM7020_KX781763;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus,s:Chironomus plumosus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus,s:Chironomus plumosus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus,s:Chironomus entis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU91	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Thysanoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Thysanoptera
OTU92	US|1.0000|None;k:Animalia,p:Chordata,c:Aves,o:Gruiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Aves,o:Gruiformes
OTU93	US|1.0000|BOLD:AAZ6679_KR070429;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Eupodidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU94	US|1.0000|BOLD:AAL7864_KR500880;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sciaridae,g:Corynoptera,s:Corynoptera trepida	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU95	GS|100.0|BOLD:AAN5882_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Erioptera,s:Erioptera caliptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Erioptera,s:Erioptera caliptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU96	GS|100.0|BOLD:AAG5478_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU97	GS|100.0|BOLD:AAC0903_KR174483;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus,s:Chironomus acidophilus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus,s:Chironomus acidophilus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Chironomidae,g:Chironomus,s:Chironomus acidophilus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU98	GS|100.0|BOLD:AAG6743_KR525624;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sarcophagidae,g:Sarcophaga,s:Sarcophaga subvicina	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sarcophagidae,g:Sarcophaga,s:Sarcophaga subvicina	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sarcophagidae,g:Sarcophaga,s:Sarcophaga subvicina	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU99	GS|100.0|BOLD:ACT8338_KR980659;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae,g:Neomintho,s:Neomintho celeris	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae,g:Neomintho,s:Neomintho celeris	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae,g:Neomintho,s:Neomintho celeris	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU100	GS|100.0|BOLD:AAG2868_KJ087307;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Cicadellidae,g:Empoasca,s:Empoasca fabae	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Cicadellidae,g:Empoasca,s:Empoasca fabae	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Cicadellidae,g:Empoasca,s:Empoasca fabae	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU101	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU102	GS|100.0|BOLD:AAD6847_KR387679;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Euphylidorea,s:Euphylidorea platyphallus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Euphylidorea,s:Euphylidorea platyphallus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU103	GS|100.0|BOLD:ACA9272_KJ207601;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Limnesiidae,g:Limnesia	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Limnesiidae,g:Limnesia	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes,f:Limnesiidae,g:Limnesia	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU104	GS|100.0|BOLD:AAF9014_MG088555;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Symplecta,s:Symplecta cana	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Symplecta,s:Symplecta cana	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Symplecta,s:Symplecta cana	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU105	GS|99.3|BOLD:ACG7891_KM961554;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Rhipidia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Rhipidia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Rhipidia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU106	GS|100.0|BOLD:ACH8263_KJ709283;k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	k:Animalia,p:Arthropoda,c:Arachnida,o:Trombidiformes	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU107	GSL|100.0|BOLD:AAC0584_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Culicidae,g:Anopheles	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Culicidae,g:Anopheles	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU108	US|1.0000|BOLD:ADH6840_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Chrysomelidae,g:Monolepta	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU109	GS|100.0|BOLD:AAD6477_KR578665;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Saldidae,g:Saldula,s:Saldula saltatoria	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Saldidae,g:Saldula,s:Saldula saltatoria	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Saldidae,g:Saldula,s:Saldula saltatoria	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU110	US|1.0000|BOLD:ABW5810_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU111	GS|100.0|BOLD:AAP4829_KR389991;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae,g:Chrysoexorista	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae,g:Chrysoexorista	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae,g:Chrysoexorista	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU112	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Gobiiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Gobiiformes
OTU113	GS|100.0|BOLD:AAL5087_KM444816;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Staphylinidae,g:Philonthus,s:Philonthus cognatus	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Staphylinidae,g:Philonthus,s:Philonthus cognatus	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Staphylinidae,g:Philonthus,s:Philonthus cognatus	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU114	GS|100.0|BOLD:AAF9028_MF889572;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU115	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes	No hit	k:Animalia,p:Chordata	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes
OTU116	US|1.0000|BOLD:AAN4488_KP845857;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Thysanoptera,f:Phlaeothripidae,g:Haplothrips,s:Haplothrips tenuipennis	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU117	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Gobiiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Gobiiformes
OTU118	GSL|100.0|BOLD:AAH2293_KR741527;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Asilidae,g:Eudioctria,s:Eudioctria propinqua	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Asilidae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Asilidae,g:Eudioctria,s:Eudioctria propinqua	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU119	US|1.0000|BOLD:AAQ0692_KR387160;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Agromyzidae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU120	US|1.0000|BOLD:ABW3763_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Muscidae,g:Limnophora	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU121	GS|99.0|BOLD:ABW4424_KP041648;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Dicranomyia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Dicranomyia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Limoniidae,g:Dicranomyia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU122	GS|100.0|BOLD:AAI3796_KT708793;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Stenotrachelidae,g:Cephaloon,s:Cephaloon lepturoides	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Stenotrachelidae,g:Cephaloon,s:Cephaloon lepturoides	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU123	US|1.0000|BOLD:AAY8069_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU124	GS|98.8|BOLD:AAH2952_KR520706;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Rhagionidae,g:Chrysopilus,s:Chrysopilus thoracicus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Rhagionidae,g:Chrysopilus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Rhagionidae,g:Chrysopilus,s:Chrysopilus thoracicus	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU125	GS|100.0|BOLD:AAB8851_KR652798;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Drosophilidae,g:Drosophila,s:Drosophila affinis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Drosophilidae,g:Drosophila,s:Drosophila affinis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Drosophilidae,g:Drosophila,s:Drosophila affinis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU126	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera	No hit	k:Animalia	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU127	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU128	GS|100.0|BOLD:ACF4528_KR665796;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae,g:Leschenaultia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae,g:Leschenaultia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tachinidae,g:Leschenaultia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU129	GS|100.0|BOLD:ABV0481_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae,g:Asphondylia,s:Asphondylia solidaginis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Cecidomyiidae,g:Asphondylia,s:Asphondylia solidaginis	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU130	US|1.0000|BOLD:AAP6242_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Noteridae,g:Hydrocanthus,s:Hydrocanthus iricolor	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU131	GS|100.0|BOLD:ACE9872_JN300161;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Ichneumonidae	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Ichneumonidae	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera,f:Ichneumonidae	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU132	GS|100.0|BOLD:AAZ5973_MG152513;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sepsidae,g:Themira,s:Themira annulipes	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sepsidae,g:Themira,s:Themira annulipes	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sepsidae,g:Themira,s:Themira annulipes	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU133	US|1.0000|BOLD:AAD8574_HQ968404;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Erebidae,g:Nudaria,s:Nudaria mundana	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU134	US|1.0000|None;k:Animalia,p:Chordata,c:Mammalia,o:Chiroptera	No hit	k:Animalia	k:Animalia,p:Chordata,c:Mammalia,o:Chiroptera
OTU135	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU136	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Myctophiformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Myctophiformes
OTU137	GS|99.7|BOLD:ADB1694_MG086024;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Empididae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU138	US|1.0000|None;k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes	No hit	k:Animalia	k:Animalia,p:Chordata,c:Actinopterygii,o:Perciformes
OTU139	GS|98.0|BOLD:AAC1222_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU140	US|1.0000|BOLD:ADL1422_MG895856;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Carabidae,g:Coptodera,s:Coptodera brunnea	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU141	US|1.0000|BOLD:ACS5438_MH416788;k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera,f:Nepticulidae,g:Acalyptris	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Lepidoptera
OTU142	GS|100.0|BOLD:ABX5520_HM416351;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Tipula,s:Tipula hermannia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Tipula,s:Tipula hermannia	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU143	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU144	GS|100.0|BOLD:AAM7076_MG377611;k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Baetidae,g:Cloeon,s:Cloeon dipterum	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera,f:Baetidae,g:Cloeon,s:Cloeon dipterum	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU145	GS|100.0|BOLD:AAH8545_KR572230;k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Miridae,g:Agnocoris,s:Agnocoris pulverulentus	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera,f:Miridae,g:Agnocoris,s:Agnocoris pulverulentus	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera	k:Animalia,p:Arthropoda,c:Insecta,o:Hemiptera
OTU146	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera	No hit	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Plecoptera
OTU147	US|1.0000|BOLD:ABW2451_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Asilidae	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Ephemeroptera
OTU148	US|1.0000|None;k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Arachnida,o:Araneae
OTU149	GS|100.0|BOLD:ABX5351_HM416284;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Nephrotoma,s:Nephrotoma eucera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Nephrotoma,s:Nephrotoma eucera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Tipulidae,g:Nephrotoma,s:Nephrotoma eucera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU150	GS|100.0|BOLD:AAD1195_KU918707;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Curculionidae,g:Scolytus,s:Scolytus multistriatus	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Curculionidae,g:Scolytus,s:Scolytus multistriatus	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU151	US|1.0000|None;k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera	No hit	k:Animalia,p:Arthropoda	k:Animalia,p:Arthropoda,c:Insecta,o:Hymenoptera
OTU152	GS|99.7|BOLD:AAH0019_HM905927;k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Cerambycidae,g:Molorchus,s:Molorchus bimaculatus	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Cerambycidae,g:Molorchus,s:Molorchus bimaculatus	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera,f:Cerambycidae,g:Molorchus,s:Molorchus bimaculatus	k:Animalia,p:Arthropoda,c:Insecta,o:Coleoptera
OTU153	GS|100.0|BOLD:AAB2539_NA;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Culicidae,g:Coquillettidia,s:Coquillettidia perturbans	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Culicidae,g:Coquillettidia,s:Coquillettidia perturbans	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Culicidae,g:Coquillettidia,s:Coquillettidia perturbans	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU154	GS|99.0|BOLD:AAG2758_HM412189;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Ephydridae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Ephydridae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Ephydridae	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
OTU155	US|1.0000|BOLD:ACA7685_KR254512;k:Animalia,p:Arthropoda,c:Insecta,o:Diptera	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera,f:Sciaridae	k:Animalia,p:Arthropoda,c:Insecta	k:Animalia,p:Arthropoda,c:Insecta,o:Diptera
